question,answer,context
Name the pathways by which water flows from roots hair to the deeper layers of root. ,Apoplast pathway and symplast pathway.,"• apoplast pathway • symplast pathway The apoplast is the system of adjacent cell walls that is continuous throughout the plant, except at the casparian strips of the endodermis in the roots (Figure 11.6). The apoplastic movement of water occurs exclusively through the intercellular spaces and the walls of the cells. Movement through the apoplast does not involve crossing the cell
 "
Define translocation.,"Translocation refers to ""the transport over longer distances proceeding through vascular system -xylem and phloem.""","The bulk movement of substances through the conducting or vascular tissues of plants is called translocation. Do you remember studying cross sections of roots, stems and leaves of higher plants and studying the vascular system? The higher plants have highly specialised vascular tissues – xylem and phloem. Xylem is associated with translocation of mainly water, mineral salts, some organic nitrogen and hormones, from roots to the aerial parts of the plants. The phloem translocates a variety of organic and inorganic solutes, mainly from the leaves to other parts of the plants.
 "
What is trans-membrane pathway?,Trans-membrane pathway is the movement through the cell membrane.,"11.1.3 Active Transport Active transport uses energy to transport and pump molecules against a concentration gradient. Active transport is carried out by specific membrane-proteins. Hence different proteins in the membrane play a major role in both active as well as passive transport. Pumps are proteins that use energy to carry substances across the cell membrane. These pumps can transport substances from a low concentration to a high concentration (‘uphill’ transport). Transport rate reaches a maximum when all the protein transporters are being used or are saturated. Like enzymes the carrier protein is very specific in what it carries across the membrane. These proteins are sensitive to inhibitors that react with protein side chains.
 11.1.4 Comparison of Different Transport Processes Table 11.1 gives a comparison of the different transport mechanisms. Proteins in the membrane are responsible for facilitated diffusion and active transport and hence show common characterstics of being highly selective; they are liable to saturate, respond to inhibitors and are under hormonal regulation. But diffusion whether facilitated or not – take place only along a gradient and do not use energy.
 11.1.4 Comparison of Different Transport Processes Table 11.1 gives a comparison of the different transport mechanisms. Proteins in the membrane are responsible for facilitated diffusion and active transport and hence show common characterstics of being highly selective; they are liable to saturate, respond to inhibitors and are under hormonal regulation. But diffusion whether facilitated or not – take place only along a gradient and do not use energy.
 "
Which fraction of soil water is available to plants for absorption by roots?,Capillary water.,"WATER
 "
What is a mycorrhiza?,A mycorrhiza is a symbiotic association of a fungus with the root system of higher Plants.,"filaments form a network around the young root or they penetrate the root cells. The hyphae have a very large surface area that absorb mineral ions and water from the soil from a much larger volume of soil that perhaps a root cannot do. The fungus provides minerals and water to the roots, in turn the roots provide sugars and N-containing compounds to the mycorrhizae. Some plants have an obligate association with the mycorrhizae. For example, Pinus seeds cannot germinate and establish without the presence of mycorrhizae.
 KINGDOM FUNGI
 The fungi constitute a unique kingdom of heterotrophic organisms. They show a great diversity in morphology and habitat. You must have seen fungi on a moist bread and rotten fruits. The common mushroom you eat and toadstools are also fungi. White spots seen on mustard leaves are due to a parasitic fungus. Some unicellular fungi, e.g., yeast are used to make bread and beer. Other fungi cause diseases in plants and animals; wheat rust-causing Puccinia is an important example. Some are the source of antibiotics, e.g., Penicillium. Fungi are cosmopolitan and occur in air, water, soil and on animals and plants. They prefer to grow in warm and humid places. Have you ever wondered why we keep food in the refrigerator ? Yes, it is to prevent food from going bad due to bacterial or fungal infections. With the exception of yeasts which are unicellular, fungi are filamentous. Their bodies consist of long, slender thread-like structures called hyphae. The network of hyphae is known as mycelium. Some hyphae are continuous tubes filled with multinucleated cytoplasm – these are called coenocytic hyphae. Others have septae or cross walls in their hyphae. The cell walls of fungi are composed of chitin and polysaccharides. Most fungi are heterotrophic and absorb soluble organic matter from dead substrates and hence are called saprophytes. Those that depend on living plants and animals are called parasites. They can also live as symbionts – in association with algae as lichens and with roots of higher plants as mycorrhiza. Reproduction in fungi can take place by vegetative means – fragmentation, fission and budding. Asexual reproduction is by spores
 "
"Name the four elements that are easily, mobilised in plants.","N2, Mg, P, S, and K","K(5) C1+2+(2) A(9)+1 G1
 "
What is absorption lag?,Absorption lag is the short fall of rate of water absorption over the rate of transpiration. It is due to high rate of transpiration.,"Lag phase Time
 "
When does wilting occurs?,Wilting occurs when the loss of water by evaporation exceeds the rate of uptake by roots.,"rates, up to 15 metres per hour. How is this movement accomplished? A long standing question is, whether water is ‘pushed’ or ‘pulled’ through the plant. Most researchers agree that water is mainly ‘pulled’ through the plant, and that the driving force for this process is transpiration from the leaves. This is referred to as the cohesion-tension-transpiration pull model of water transport. But, what generates this transpirational pull? Water is transient in plants. Less than 1 per cent of the water reaching the leaves is used in photosynthesis and plant growth. Most of it is lost through the stomata in the leaves. This water loss is known as transpiration. You have studied transpiration in an earlier class by enclosing a healthy plant in polythene bag and observing the droplets of water formed inside the bag. You could also study water loss from a leaf using cobalt chloride paper, which turns colour on absorbing water.
 "
Name the theory proposed by Dixon for ascent of sap.,Transpiration pull theory. ,"Transpiration pull
 "
Which metal element is involved in the opening and closing of stomata?,K+ ion is involved in the opening and closing of stomata.,"11.4 TRANSPIRATION Transpiration is the evaporative loss of water by plants. It occurs mainly through stomata (sing. : stoma). Besides the loss of water vapour in transpiration, exchange of oxygen and carbon dioxide in the leaf also occurs through these stomata. Normally stomata are open in the day time and close during the night. The immediate cause of the opening or closing of stomata is a change in the turgidity of the guard cells. The inner wall of each guard cell, towards the pore or stomatal aperture, is thick and elastic. When turgidity increases within the two guard cells flanking each stomatal aperture or pore, the thin outer walls bulge out and force the inner walls into a crescent shape. The opening of the stoma is also aided due to the orientation of the microfibrils in the cell walls of the guard cells. Cellulose microfibrils are oriented radially rather than longitudinally making it easier for the stoma to open. When the guard cells lose turgor, due to water loss (or water stress) the elastic inner walls regain their original shape, the guard cells become flaccid and the stoma closes. Usually the lower surface of a dorsiventral (often dicotyledonous) leaf has a greater number of stomata while in an isobilateral (often monocotyledonous) leaf they are about equal on both surfaces. Transpiration is affected by several external factors: temperature, light, humidity, wind speed. Plant factors that affect transpiration include number and distribution of stomata, per cent of open stomata, water status of the plant, canopy structure etc. Figure11.8 A stomatal aperture with guard cells
 "
Define the term ‘source’ and 'sink’ in phloem transport.,"The region which synthesize carbohydrates are called 'source' while the regions, where carbohydrates are utilized or stored are known as sink.","SINK
 Food, primarily sucrose, is transported by the vascular tissue phloem from a source to a sink. Usually the source is understood to be that part of the plant which synthesises the food, i.e., the leaf, and sink, the part that needs or stores the food. But, the source and sink may be reversed depending on the season, or the plant’s needs. Sugar stored in roots may be mobilised to become a source of food in the early spring when the buds of trees, act as sink; they need energy for growth and development of the photosynthetic apparatus. Since the source-sink relationship is variable, the direction of movement in the phloem can be upwards or downwards, i.e., bi-directional. This contrasts with that of the xylem where the movement is always unidirectional, i.e., upwards. Hence, unlike one-way flow of water in transpiration, food in phloem sap can be transported in any required direction so long as there is a source of sugar and a sink able to use, store or remove the sugar. Phloem sap is mainly water and sucrose, but other sugars, hormones and amino acids are also transported or translocated through phloem.
 Food, primarily sucrose, is transported by the vascular tissue phloem from a source to a sink. Usually the source is understood to be that part of the plant which synthesises the food, i.e., the leaf, and sink, the part that needs or stores the food. But, the source and sink may be reversed depending on the season, or the plant’s needs. Sugar stored in roots may be mobilised to become a source of food in the early spring when the buds of trees, act as sink; they need energy for growth and development of the photosynthetic apparatus. Since the source-sink relationship is variable, the direction of movement in the phloem can be upwards or downwards, i.e., bi-directional. This contrasts with that of the xylem where the movement is always unidirectional, i.e., upwards. Hence, unlike one-way flow of water in transpiration, food in phloem sap can be transported in any required direction so long as there is a source of sugar and a sink able to use, store or remove the sugar. Phloem sap is mainly water and sucrose, but other sugars, hormones and amino acids are also transported or translocated through phloem.
 "
How does ascent of sap occur?,Ascent of sap occurs through the tracheary elements of xylem.,"The transpiration driven ascent of xylem sap depends mainly on the following physical properties of water:
 "
Why rate of transpiration increases with an increase in root-shoot ratio?,The rate of transpiration increases with an increase in root-shoot ratio because of greater availability of water due to more extensive root system.,"15.1.2 Growth is Measurable Growth, at a cellular level, is principally a Vascular consequence of increase in the amount of cambium Root protoplasm. Since increase in protoplasm is difficult to measure directly, one generally measures some quantity which is more or less proportional to it. Growth is, therefore, measured by a variety of parameters some of Root apical which are: increase in fresh weight, dry weight, meristem length, area, volume and cell number. You may find it amazing to know that one single maize Figure 15.2 Diagrammatic representation of locations of root apical meristem, root apical mersitem can give rise to more than shoot aplical meristem and 17,500 new cells per hour, whereas cells in a vascular cambium. Arrows exhibit watermelon may increase in size by upto the direction of growth of cells and 3,50,000 times. In the former, growth is organ expressed as increase in cell number; the latter expresses growth as increase in size of the cell. While the growth of a pollen tube is measured in terms of its length, an increase in surface area denotes the growth in a dorsiventral leaf.
 "
What does the fungal partner provide to the plant in the symbiotic association mycorrhiza?,The fungus provides minerals and water to the roots.,"filaments form a network around the young root or they penetrate the root cells. The hyphae have a very large surface area that absorb mineral ions and water from the soil from a much larger volume of soil that perhaps a root cannot do. The fungus provides minerals and water to the roots, in turn the roots provide sugars and N-containing compounds to the mycorrhizae. Some plants have an obligate association with the mycorrhizae. For example, Pinus seeds cannot germinate and establish without the presence of mycorrhizae.
 MINERAL NUTRIENTS
 Plants obtain their carbon and most of their oxygen from CO2 in the atmosphere. However, their remaining nutritional requirements are obtained from water and minerals in the soil.
 11.5.1 Uptake of Mineral Ions Unlike water, all minerals cannot be passively absorbed by the roots. Two factors account for this: (i) minerals are present in the soil as charged particles (ions) which cannot move across cell membranes and (ii) the concentration of minerals in the soil is usually lower than the concentration of minerals in the root. Therefore, most minerals must enter the root by active absorption into the cytoplasm of epidermal cells. This needs energy in the form of ATP. The active uptake of ions is partly responsible for the water potential gradient in roots, and therefore for the uptake of water by osmosis. Some ions also move into the epidermal cells passively. Ions are absorbed from the soil by both passive and active transport. Specific proteins in the membranes of root hair cells actively pump ions from the soil into the cytoplasms of the epidermal cells. Like all cells, the endodermal cells have many transport proteins embedded in their plasma membrane; they let some solutes cross the membrane, but not others. Transport proteins of endodermal cells are control points, where a plant adjusts the quantity and types of solutes that reach the xylem. Note that the root endodermis because of the layer of suberin has the ability to actively transport ions in one direction only.
 "
What are the channels of transport of food in plants?,The channels of transport are sieve tubes and companion cells of phloem.  ,"and phloem fibres. Gymnosperms have albuminous cells and sieve cells. They lack sieve tubes and companion cells. Sieve tube elements are also long, tube-like structures, arranged longitudinally and are associated with the companion cells. Their end walls are perforated in a sieve-like manner to form the sieve plates. A mature sieve element possesses a peripheral cytoplasm and a large vacuole but lacks a nucleus. The functions of sieve tubes are controlled by the nucleus of companion cells. The companion cells are specialised parenchymatous cells, which are closely associated with sieve tube elements. The sieve tube elements and companion cells are connected by pit fields present between their common longitudinal walls. The companion cells help in maintaining the pressure gradient in the sieve tubes. Phloem parenchyma is made up of elongated, tapering cylindrical cells which have dense cytoplasm and nucleus. The cell wall is composed of cellulose and has pits through which plasmodesmatal connections exist between the cells. The phloem parenchyma stores food material and other substances like resins, latex and mucilage. Phloem parenchyma is absent in most of the monocotyledons. Phloem fibres (bast fibres) are made up of sclerenchymatous cells. These are generally absent in the primary phloem but are found in the secondary phloem. These are much elongated, unbranched and have pointed, needle like apices. The cell wall of phloem fibres is quite thick. At maturity, these fibres lose their protoplasm and become dead. Phloem fibres of jute, flax and hemp are used commercially. The first formed primary phloem consists of narrow sieve tubes and is referred to as protophloem and the later formed phloem has bigger sieve tubes and is referred to as metaphloem.
 "
What type of phyllotaxy is seen in Alstonia and Guava ?,(i) Alstonia: Whorled phyllotaxy (ii) Guava: Opposite and decussate,"Phyllotaxy is the pattern of arrangement of leaves on the stem or branch. This is usually of three types – alternate, opposite and whorled (Figure 5.9). In alternate type of phyllotaxy, a single leaf arises at each node in alternate manner, as in china rose, mustard and sun flower plants. In opposite type, a pair of leaves arise at each node and lie opposite to each other as in Calotropis and guava plants. If more than two leaves arise at a node and form a whorl, it is called whorled, as in Alstonia.
 5.3.4 Modifications of Leaves
 (b) Guava (a) China rose
 (b) Guava (a) China rose
 (c) Alstonia Figure 5.9 Different types of phyllotaxy : (a) Alternate (b) Opposite (c) Whorled
 (c) Alstonia Figure 5.9 Different types of phyllotaxy : (a) Alternate (b) Opposite (c) Whorled
 "
How does plant morphology help in classification ?,"Morphology provides distinguishing features of stem type, leaf type, inflorescence, flower structure, fruit type etc., in classification.","C HAPTER 5 MORPHOLOGY OF FLOWERING PLANTS 5.1 The Root 5.2 The Stem 5.3 The Leaf 5.4 The Inflorescence 5.5 The Flower 5.6 The Fruit 5.7 The Seed 5.8 Semi-technical Description of a Typical Flowering Plant 5.9 Description of Some Important
 "
How to pneumatophore roots help in gaseous exchange ?,"Pneumatophore roots bear small pores called lenticels (pneumathodes) near their tips, which help in gaseous exchange.","Roots in some plants change their shape and structure and become modified to perform functions other than absorption and conduction of water and minerals. They are modified for support, storage of food and respiration (Figure 5.4 and 5.5). Tap roots of carrot, turnip and adventitious roots of sweet potato, get swollen and store food. Can you give some more such examples? Have you ever wondered what those hanging structures that support a banyan tree are? These are called prop roots. Similarly, the stems of maize and sugarcane have supporting roots coming out of the lower nodes of the stem. These are called stilt roots. In some plants such as Rhizophora growing in swampy areas, many roots come out of the ground and grow vertically upwards. Such roots, called pneumatophores, help to get oxygen for respiration (Figure 5.5b).
 "
Name the type of roots found in leguminous plants.,Nodulated roots are found in leguminous plants.,"Mature nodule
 Inner cortex and pericycle cells under division
 Figure 12.4 Development of root nodules in soyabean : (a) Rhizobium bacteria contact a susceptible root hair, divide near it, (b) Successful infection of the root hair causes it to curl, (c) Infected thread carries the bacteria to the inner cortex. The bacteria get modified into rod-shaped bacteroids and cause inner cortical and pericycle cells to divide. Division and growth of cortical and pericycle cells lead to nodule formation, (d) A mature nodule is complete with vascular tissues continuous with those of the root
 Roots in some plants change their shape and structure and become modified to perform functions other than absorption and conduction of water and minerals. They are modified for support, storage of food and respiration (Figure 5.4 and 5.5). Tap roots of carrot, turnip and adventitious roots of sweet potato, get swollen and store food. Can you give some more such examples? Have you ever wondered what those hanging structures that support a banyan tree are? These are called prop roots. Similarly, the stems of maize and sugarcane have supporting roots coming out of the lower nodes of the stem. These are called stilt roots. In some plants such as Rhizophora growing in swampy areas, many roots come out of the ground and grow vertically upwards. Such roots, called pneumatophores, help to get oxygen for respiration (Figure 5.5b).
 "
Give the function of root hair.,Root hair helps in the absorption of water.,"11.3.1 How do Plants Absorb Water? We know that the roots absorb most of the water that goes into plants; obviously that is why we apply water to the soil and not on the leaves. The responsibility of absorption of water and minerals is more specifically the function of the root hairs that are present in millions at the tips of the roots. Root hairs are thin-walled slender extensions of root epidermal cells that greatly increase the surface area for absorption. Water is absorbed along with mineral solutes, by the root hairs, purely by diffusion. Once water is absorbed by the root hairs, it can move deeper into root layers by two distinct pathways:
 • apoplast pathway • symplast pathway The apoplast is the system of adjacent cell walls that is continuous throughout the plant, except at the casparian strips of the endodermis in the roots (Figure 11.6). The apoplastic movement of water occurs exclusively through the intercellular spaces and the walls of the cells. Movement through the apoplast does not involve crossing the cell
 Figure 11.6 Pathway of water movement in the root
 "
What is the main function of leaf lamina ?,"Haustoria, arising from parasitic plant in the host tissue, penetrate the vascular tissue of the host and absorb water, minerals and organic compounds.","filaments form a network around the young root or they penetrate the root cells. The hyphae have a very large surface area that absorb mineral ions and water from the soil from a much larger volume of soil that perhaps a root cannot do. The fungus provides minerals and water to the roots, in turn the roots provide sugars and N-containing compounds to the mycorrhizae. Some plants have an obligate association with the mycorrhizae. For example, Pinus seeds cannot germinate and establish without the presence of mycorrhizae.
 "
Name the special tissue present in the epiphytic roots of orchids.,Velamen tissues. This tissue helps the roots in absorbing atmospheric moisture.,"filaments form a network around the young root or they penetrate the root cells. The hyphae have a very large surface area that absorb mineral ions and water from the soil from a much larger volume of soil that perhaps a root cannot do. The fungus provides minerals and water to the roots, in turn the roots provide sugars and N-containing compounds to the mycorrhizae. Some plants have an obligate association with the mycorrhizae. For example, Pinus seeds cannot germinate and establish without the presence of mycorrhizae.
 "
What are epiphytes ?,Plants which grow on the stem and branches of other plants but do not absorb food from them are called epiphytes.,"Bryophytes are also called amphibians of the plant kingdom because these plants can live in soil but are dependent on water for sexual reproduction. They usually occur in damp, humid and shaded localities. They play an important role in plant succession on bare rocks/soil. The plant body of bryophytes is more differentiated than that of algae. It is thallus-like and prostrate or erect, and attached to the substratum by unicellular or multicellular rhizoids. They lack true roots, stem or leaves. They may possess root-like, leaf-like or stem-like structures. The main plant body of the bryophyte is haploid. It produces gametes, hence is called a gametophyte. The sex organs in bryophytes are multicellular. The male sex organ is called antheridium. They produce biflagellate antherozoids. The female sex organ called archegonium is flask-shaped and produces a single egg. The antherozoids are released into water where they come in contact with archegonium. An antherozoid fuses with the egg to produce the zygote. Zygotes do not undergo reduction division immediately. They produce a multicellular body called a sporophyte. The sporophyte is not free-living but attached to the photosynthetic gametophyte and derives nourishment from it. Some cells of the sporophyte undergo reduction division (meiosis) to produce haploid spores. These spores germinate to produce gametophyte. Bryophytes in general are of little economic importance but some mosses provide food for herbaceous mammals, birds and other animals. Species of Sphagnum, a moss, provide peat that have long been used as fuel, and as packing material for trans-shipment of living material because of their capacity to hold water. Mosses along with lichens are the first organisms to colonise rocks and hence, are of great ecological importance. They decompose rocks making the substrate suitable for the growth of higher plants. Since mosses form dense mats on the soil, they reduce the impact of falling rain and prevent soil erosion. The bryophytes are divided into liverworts and mosses.
 "
Give two examples of fasciculated roots.,Asparagus and Dahlia. ,"Turnip Asparagus
 "
What are lenticels?,Small opening in the bark of stem meant for gaseous exchange are called lenticels.,"as complex carbohydrates. The loss of solute produces a high water potential in the phloem, and water passes out, returning eventually to xylem. A simple experiment, called girdling, was used to identify the tissues through which food is transported. On the trunk of a tree a ring of bark up to a depth of the phloem layer, can be carefully removed. In the absence of downward movement of food the portion of the bark above the ring on the stem becomes swollen after a few weeks. This simple experiment shows that phloem is the tissue responsible for translocation of food; and that transport takes place in one direction, i.e., towards the roots. This experiment can be performed by you easily.
 "
What do you mean by epipetalous ?  (KVS Guwahati 2016) ,"When stamens are fused with petals, the condition is called epipetalous. 𝑒. 𝑔. Solanum, Petunia.","5. Define the following terms: (a) aestivation (d) zygomorphic (g) epipetalous stamen
 (b) placentation (e) superior ovary
 (c) actinomorphic (f) perigynous flower
 "
When stamens are called epiphyllous ?  (DDE Practice Paper) ,"When stamens are attached to the perianth, the condition is called epiphyllous.","Androecium is composed of stamens. Each stamen which represents the male reproductive organ consists of a stalk or a filament and an anther. Each anther is usually bilobed and each lobe has two chambers, the pollen-sacs. The pollen grains are produced in pollen-sacs. A sterile stamen is called staminode. Stamens of flower may be united with other members such as petals or among themselves. When stamens are attached to the petals, they are epipetalous as in brinjal, or epiphyllous when attached to the perianth as in the flowers of lily. The stamens in a flower may either remain free (polyandrous) or may be united in varying degrees. The stamens may be united into one bunch or one bundle (monoadelphous) as in china rose, or two bundles (diadelphous) as in pea, or into more than two bundles (polyadelphous) as in citrus. There may be a variation in the length of filaments within a flower, as in Salvia and mustard. 5.5.1.4
 "
What is coleorhiza ?,Protective covering of the radicle in the cotyledon is called coleorhiza.,"Cotyledon
 Cotyledons
 Radicle Coleorhiza
 "
What is scutellum ?,A shielkd shaped cotyledon in monocot plants are called scutellum.,"Cotyledon
 Cotyledons
 Cotyledons
 Cotyledon Plumule
 Hilum Radicle Micropyle Figure 5.18 Structure of dicotyledonous seed
 "
Name the male and female reproductive parts of a flower.,Male part is androecium and female part is gynoecium.,"Male
 The body of the aschelminthes is circular in cross-section, hence, the name roundworms (Figure 4.10). They may be freeliving, aquatic and terrestrial or parasitic in plants and animals. Roundworms have organ-system level of body organisation. They are bilaterally symmetrical, triploblastic and pseudocoelomate animals. Alimentary canal is complete with a welldeveloped muscular pharynx. An excretory tube removes body wastes from the body cavity through the excretory pore. Sexes are separate (dioecious), i.e., males and females are distinct. Often females are longer than males. Fertilisation is internal and development may be direct (the young ones resemble the adult) or indirect.
 Female
 Gynoecium
 "
Where is aleurone layer found in plant material? What does it consist of ?,The endosperm in maize seed is enclosed by aleurone layer (a sheath of special tissue).It contain proteins.,"Generally, monocotyledonous seeds are endospermic but some as in orchids are non-endospermic. In the seeds of cereals such as maize the seed coat is membranous and generally fused with the fruit wall. The endosperm is bulky and stores food. The outer covering of endosperm separates the embryo by a proteinous layer called aleurone layer. The embryo is small and situated in a groove at one end of the endosperm. It consists of one large and shield shaped cotyledon known as scutellum and a short axis with a plumule and a radicle. The plumule and radicle are enclosed in sheaths which are called coleoptile and coleorhiza respectively (Figure 5.19).
 "
What are trioecious plants ?,"The plants with three types of individuals: Male, female and hermaphrodite are called trioecious plant.","The flower is the reproductive unit in the angiosperms. It is meant for sexual reproduction. A typical flower has four different kinds of whorls arranged successively on the swollen end of the stalk or pedicel, called thalamus or receptacle. These are calyx, corolla, androecium and gynoecium. Calyx and corolla are accessory organs, while androecium and gynoecium are reproductive organs. In some flowers like lily, the calyx and corolla are not distinct and are termed as perianth. When a flower has both androecium and gynoecium, it is bisexual. A flower having either only stamens or only carpels is unisexual. In symmetry, the flower may be actinomorphic (radial symmetry) or zygomorphic (bilateral symmetry). When a flower can be divided into two equal radial halves in any radial plane passing through the centre, it is said to be actinomorphic, e.g., mustard, datura, chilli. When it can be divided into two similar halves only in one particular vertical plane, it is zygomorphic, e.g., pea, gulmohur, bean, Cassia. A flower is asymmetric (irregular) if it cannot be divided into two similar halves by any vertical plane passing through the centre, as in canna. A flower may be trimerous, tetramerous or pentamerous when the floral appendages are in multiple of 3, 4 or 5, respectively. Flowers with bracts -reduced leaf found at the base of the pedicel - are called bracteate and those without bracts, ebracteate.
 "
What do you understand by cotyledon ?,The first leaf of the embryo of seed plants which is usually simpler in structure than later formed leaves.,"5.7 THE SEED The ovules after fertilisation, develop into seeds. A seed is made up of a seed coat and an embryo. The embryo is made up of a radicle, an embryonal axis and one (as in wheat, maize) or two cotyledons (as in gram and pea).
 "
Name the smallest and the largest flower.,(i) Smallest flower: Wolffia (ii) Largest flower- Rafflesia.,"Flower
 "
"In which family, the old sepal is anterior ?",Fabaceae.,"Fabaceae
 "
Define pseudocarp.,"Pseudocarp is a false fruit which develops from the ovary along with adjoining accessory floral parts, e.g., apple. ","5.6 THE FRUIT The fruit is a characteristic feature of the flowering plants. It is a mature or ripened ovary, developed after fertilisation. If a fruit is formed without fertilisation of the ovary, it is called a parthenocarpic fruit. Generally, the fruit consists of a wall or pericarp and seeds. The pericarp may be dry or fleshy. When pericarp is thick and fleshy, it is differentiated into the outer epicarp, the middle mesocarp and the inner endocarp.
 "
What are monoecious and dioecious plants?,"When male and female flowers are borne on the same plant, they are called monoecious, e.g., mango, guava and when male and female flowers are borne on different plants, they are called dioecious plants. e.g., date palm, papaya.1","The flower is the reproductive unit in the angiosperms. It is meant for sexual reproduction. A typical flower has four different kinds of whorls arranged successively on the swollen end of the stalk or pedicel, called thalamus or receptacle. These are calyx, corolla, androecium and gynoecium. Calyx and corolla are accessory organs, while androecium and gynoecium are reproductive organs. In some flowers like lily, the calyx and corolla are not distinct and are termed as perianth. When a flower has both androecium and gynoecium, it is bisexual. A flower having either only stamens or only carpels is unisexual. In symmetry, the flower may be actinomorphic (radial symmetry) or zygomorphic (bilateral symmetry). When a flower can be divided into two equal radial halves in any radial plane passing through the centre, it is said to be actinomorphic, e.g., mustard, datura, chilli. When it can be divided into two similar halves only in one particular vertical plane, it is zygomorphic, e.g., pea, gulmohur, bean, Cassia. A flower is asymmetric (irregular) if it cannot be divided into two similar halves by any vertical plane passing through the centre, as in canna. A flower may be trimerous, tetramerous or pentamerous when the floral appendages are in multiple of 3, 4 or 5, respectively. Flowers with bracts -reduced leaf found at the base of the pedicel - are called bracteate and those without bracts, ebracteate.
 "
Give two examples of false fruits.,Apple and Guava.,"(b) Guava (a) China rose
 "
Write the floral formula of Fabaceae.,Floral formula  % K (5) C1+2+(2)A1+(9)G1,"K2+2 C4 A2+4 G(2)
 Figure 5.20 Floral diagram with floral formula
 Figure 5.20 Floral diagram with floral formula
 Floral characters Inflorescence: racemose Flower: bisexual, zygomorphic Calyx: sepals five, gamosepalous; valvate/imbricate aestivation Corolla: petals five, polypetalous, papilionaceous, consisting of a posterior standard, two lateral wings, two anterior ones forming a keel (enclosing stamens and pistil), vexillary aestivation Androecium: ten, diadelphous, anther dithecous Gynoecium: ovary superior, mono carpellary, unilocular with many ovules, style single Fruit: legume; seed: one to many, non-endospermic Floral Formula: %
 K(5) C1+2+(2) A(9)+1 G1
 "
Can the sepals be caducous ? At what stage?,"Yes, immediately after the opening of flower. e.g., Poppy.","Flower
 "
Define composite or multiple fruits.,"A composite or multiple fruits is a group of fruits which develop from the different flowers of an inflorescence. e.g., Pineapple, Mulberry, Fig etc.","5.6 THE FRUIT The fruit is a characteristic feature of the flowering plants. It is a mature or ripened ovary, developed after fertilisation. If a fruit is formed without fertilisation of the ovary, it is called a parthenocarpic fruit. Generally, the fruit consists of a wall or pericarp and seeds. The pericarp may be dry or fleshy. When pericarp is thick and fleshy, it is differentiated into the outer epicarp, the middle mesocarp and the inner endocarp.
 "
What is mother axis ?,A small circle drawn above the floral diagram represents the mother axis. Position of all the floral parts are drawn in relation to mother axis.  ,"Figure 5.20 Floral diagram with floral formula
 "
How many chambers are there in a heart of cockroach ?,Thirteen.,"13
 "
What are setae ?,Setae are made up of chitin and help in locomotion of earthworm.,"This is the largest phylum of Animalia which includes insects. Over two-thirds of all named species on earth are arthropods (Figure 4.12). They have organ-system level of organisation. They are bilaterally symmetrical, triploblastic, segmented and coelomate animals. The body of arthropods is covered by chitinous exoskeleton. The body consists of head, thorax and abdomen. They have jointed appendages (arthros-joint, poda-appendages). Respiratory organs are gills, book gills, book lungs or tracheal system. Circulatory system is of open type. Sensory organs like antennae, eyes (compound and simple), statocysts or balancing organs are present. Excretion takes place through malpighian tubules. They are mostly dioecious. Fertilisation is usually internal. They are mostly oviparous. Development may be direct or indirect. Examples: Economically important insects – Apis (Honey bee), Bombyx (Silkworm), Laccifer (Lac insect) Vectors – Anopheles, Culex and Aedes (Mosquitoes) Gregarious pest – Locusta (Locust) Living fossil – Limulus (King crab).
 "
