questions,answers
(i) When and where does anaerobic respiration occur in man and yeast? (ii) Why is less energy produced during anaerobic respiration than in aerobic respiration? (iii) Where is the respiratory electrons transport system located in a cell? (iv) What compound is the terminal electron acceptor in aerobic respiration?,"(i) In man, it occurs during the heavy exercise in the muscles. In yeast, the anaerobic respiration occurs in fermentation. (ii) It is because of the following: (a) the end products of anaerobic respiration can be further oxidised to release energy, (b) the regeneration of NAD does not yield ATP, as the electrons are not transported to oxygen. (iii) In the membranes of mitochondria. (iv) Oxygen."
Write the significance of citric acid cycle. ,"Significance of citric acid cycle: (i) It explains the process of breaking of pyruvate into CO 2 and water. It is major pathway of generation of ATP.  (ii) More energy is released (24 ATP) in this process, as compared to glycolysis. (iii) In Kreb's cycle, carbon skeletons are obtained for use in growth and maintenance of the cell. Many intermediate compounds are formed. They are used in the synthesis of other biomolecules like amino acids, nucleotides, chlorophyll, cytochromes and fats. Succinyl CoA is the starting molecule for synthesis of chlorophyll. Amino acids are synthesized from aketoglutaric acid, pyruvic acid, and oxaloacetic acid.  3CO2 + 4NADH + 4H+ + FADH2 + ATP"
What are the two crucial events in anaerobic respiration? Where does these take place?,The two important events in the aerobic respiration are: (i) The complete oxidation of pyruvate by the stepwise removal of all the hydrogen atoms with the release of three molecules of carbon dioxide of three molecules of carbon dioxide. (ii) The passing on of the electrons removed as part of the hydrogen atoms to molecular O 2 along with the synthesis of ATP. The first step takes place in the matrix of the mitochondria while the second step occurs in the inner membrane of mitochondria.
Why anaerobic respiration yields much less energy than aerobic respiration?,Anaerobic respiration yields much less energy than aerobic respiration. The main reasons are: (i) There is incomplete breakdown of respiratory substrate. (ii) One of the end product of anaerobic respiration is organic that still contains energy. (iii) NADH2 produced during glycolysis is often reutilized. (iv) Regeneration of NAD + from NADH2 does not produce ATP. (v) Electron transport chain is absent. (vi) Oxygen is not used for accepting electrons and protons.
What is the significance of Pentose Phosphate pathway?,"The significance of Pentose phosphate pathway are: (i) PPP constitutes an alternate pathway for the breakdown of carbohydrates in respiration. (ii) It produces ribose-5-phosphate, which is used in the synthesis of nucleic acid. (iii) Erythrose-4-phosphate produced in PPP is required for the synthesis of lignin, anthocyanin, IAA and a number of other compounds.  "
In what form do plants absorb molybdenum from the soil ? List any two role of molybdenum in plants.,"Plants absorb it in the form of molybdate ions MoO4(2-) It is a component of several enzymes, including nitrogenase and nitrate reductase involved in nitrogen metabolism."
Write the role of boron and copper for the normal activities of plants.,"Role of Boron : It is required for uptake and utilization of Ca2+, membrane functioning, pollen germination, cell elongation, cell differentiation and carbohydrate translocation. Role of Copper : It is essential for overall metabolism of plants. It is associated with certain enzymes involved in redox reactions."
How is it decided that the given element is a macronutrient or micronutrient ?,"If an element found in plant is in larger amounts i.e., in excess of 10 mole kg -1 of dry matter, it considered macronutrient. If an element found in plant is in very Small amount i.e., less than 10 mole kg -1 of dry mater, it is considered as micronutrient."
What role do calcium and sulphur play in plants?,"Role of Calcium : It is required by meristematic and differentiating tissues. During cell division, it is required in the synthesis of cell wall, for formation of spindle apparatus, maintenance of normal functioning of cell membranes, and activation of certain enzymes. Role of Sulphur : It is an important component of two amino acids : cysteine and methionine and is also main constituent of several Coenzymes, vitamins like thiamine, biotin, CoA and ferrodoxin."
What is meant by biological nitrogen fixation? Name two free living bacteria that carry out biological nitrogen fixation. ,"Reduction of nitrogen to ammonia and then into nitrites and nitrates by living organisms is called biological nitrogen fixation e g. 𝐴𝑧𝑜𝑡𝑜𝑏𝑎𝑐𝑡𝑒𝑟, 𝐵𝑒𝑖𝑗𝑒𝑟𝑛𝑖𝑐𝑘𝑖𝑎, 𝑁𝑜𝑠𝑡𝑜𝑐, 𝐴𝑛𝑎𝑏𝑎𝑒𝑛𝑎 etc."
Define deficiency symptoms. What are its importance ?,Deficiency symptoms are externally visible pathological conditions which are produced due to absence or deficiency of some essential nutritive substances. Importance : Deficiency symptoms in relation to particular elements helps the farmer and the farm scientist to recognise the same when they are present in the field or area.  
Why are carbohydrates more suitable for the production of energy?,"In the duodenum pancreatic juice and bile juice are discharged by the pancreas and liver respectively. The pancreatic juice is secreted by pancreas and is brought to the duodenum through pancreatic duct. The pancreatic juice contains three enzymes: i.e., Trypsin, Amylase and Lipase. Q.19. Write the difference between sucrase and maltase. S. No.  Sucrase  Maltase  (i)  Sucrase hydrolyses sucrose into glucose and fructose (monosaccharides)  Maltase hydrolyses maltose into glucose (monosaccharides) "
Write the difference between lipase and peptidase.,"Hydrochloric acid (HCI) does not act on the wall on the stomach because the wall is covered by mucous, which forms a barrier. The proteolytic enzymes also do not reach the wall because of this factor."
Write a brief note on physical and mechanical digestion.,"In physical and mechanical digestion, the food is broken down to smaller pieces. Mastication occurs in the mouth and the buccal cavity. Deglutition is common process in the pharynx and the oesophagus. Peristalsis occurs in oesophagus, stomach and colon. Swallowing is done in pharynx and movement of food mass is seen in every part of the alimentary canal. Churning movement is produced in stomach, as well as in intestine.  "
(i) What is G1 phase in cell cycle? (ii) How does cytokinesis differ in plant and animal cells ?   ,"(i) G1 phase : (a) In this phase, the cell is metabolically active and continuously grows but does not replicate its DNA. (b) RNA and proteins are synthesized and the cell grow's in size. S.NO. Cytokinesis in plant cells  Cytokinesis in animal cells  (i)  In these, cell wall formation starts in the centre of the cell and grows outward to meet the existing lateral walls.  (ii)  Formation of new cell wall begins with the formation of a precursor called cell plate.  In these cells, cytokinesis is achieved by the appearance of a furrow in the plasma membrane. The furrow gradually deepens and ultimately join in the cytoplasm into two. "
What are kinetochores? What is their function?,The kinetochore is a protein structure on chromatids where the spindle fibers attach during ell division to pull sister chromatids apart. Their proteins help to hold the sister chromatids together and also play a role in chromosome editing.
Differentiate G1 and G2 phase of cell cycle ?   ,"Differences between G1 and G2 phase: S. No.  G1  G2  (i)  This stage starts from the birth of the daughter cell and ends upto the time when the cell begins synthesise DNA RNA and proteins are synthesized.  This stage starts from the end of S-phase upto to the beginning of M-phase.  (ii)  In G2 phase, synthesis of DNA stops. Formation of RNA and protein continues. "
What does karyokinesis mean ? What are its phases?,"Karyokinesis is a series of uninterrupted changes before forming two daughter nuclei. Though karyokinesis is a continuous process, it has been divided into four phases. They are prophase, metaphase, anaphase and telophase. "
What do you understand by interphase?,(i) Interphase is a series of changes that occur in a newly formed cell and its nucleus before it becomes capable of division again. (ii) It is also called intermitosis. It is non-dividing state of the cell and its nucleus is called interphase nucleus.
Why colchicine is called as the mitotic poison?,"(i) Colchicine is an alkaloid obtained from the corms of Colchicune autumnate. The alkaloid inhibits the formation of spindle by preventing assembly of microtubules. (ii) The chromosomes duplicate but they remain within the same cell, increasing the number of chromosomes. As a result, the colchicine treated meristematic cells show doubling of chromosome."
"(i) Which stage of cell division is most suitable for the study of chromosome morphology.? (ii) Which process changes the long, fine chromatin fibres into chromosomes ?",(i) Metaphase. (ii) Condensation.
Distinguish between metaphase of mitosis and metaphase I of meiosis.,S. No.  Metaphase of mitosis  Metaphase I of meiosis  (i)  Each chromosome consists of two chromatids which are held together by centromere.  (ii)  The chromosomes line up in one plane to make up the equatorial plate.  Homologous chromosomes form bivalent. Each bivalent consists of four chromatids and two centromeres. Bivalents become arranged in the plane of the equator forming equatorial plate.  
What is intracellular circulation ? Name any two organisms that show this circulation.,"Practically in all living cells and unicellular organisms (𝑒. 𝑔. , 𝑃𝑎𝑟𝑎𝑚𝑒𝑐𝑖𝑢𝑚) the cytoplasm shows streaming movement, called cyclosis. Cyclosis helps in the distribution of materials in the cells. It also plays an important role in amoeboid locomotion found in certain protozoans (𝑒. 𝑔. , 𝐴𝑚𝑜𝑒𝑏𝑎) and white blood corpuscles."
What is pericardium and how it is helpful to humans ?,"It is two layered sac consisting of outer parietal pericardium and inner visceral pericardium. in between the two layers, a space called the pericardial cavity is present which is filled with a pericardial fluid. Significance: The pericardium protects the heart from shocks and mechanical injuries and also allows free movement of the heart."
What is an artificial pace-maker and what does it consists of ?,"An artificial pace-maker is an electronic device which regularly sends small amount of electrical charges that stimulate the heart. The artificial pacemaker consists of (i) a pulsegenerator containing cell (solid state lithium cell) to produce electrical impulse, (ii) the lead in the form of a wire which transmits the impulse and (iii) an electrode, which is connected to the portion of the heart where impulse is to be transmitted."
"While blood of earthworm and human being is red in colour, even then they are considered different. How ?","This difference is due to the location of hemoglobin as. In earthworm, it is present in dissolved form in plasma whereas in humans, in it is present in R.B.Cs."
From which cells do platelets originate ? What is their life span ? How do they act when blood vessels get injured ?,Platelets are produced from megakaryocytes present in the bone marrow. The life span of platelets is 3 to 7 days only. When an injury is caused the blood platelets disintegrate and release certain chemical called the platelet factors which help in the clotting of blood. 
Name a substances that prevent the blood coagulation in uninjured blood vessels ? How do they act ?,(i) The anticoagulant heparin prevent the blood from clotting. (ii) The uninjured platelets don't form thromboplastin.
What is systemic circulation ?,The circulation of blood between heart and body is called systemic circulation. The left ventricle pumps the oxygenated blood into aorta which gives off arteries to all parts of the body except lungs.
What are the causative factors of hypertension ?,"(i) A diet full of extremely oily and greasy products, is known to increase cholesterol level, causing thickening of the arteries which result in high blood pressure. (ii) Tobacco smoking also speeds up the heart rate, contracts blood vessels and raises blood pressure. (iii) Mental tension is also one of the main cause of hypertension."
What is cardiac output ?   ,"The amount of blood pumped by heart per minute is called cardiac output or heart output. Heart of normal person beats 72 times per minute and pumps out about 70 milli litres of blood per beat. Thus the cardiac output is 72 x 70 or 5040 milli litres per minute. i.e., about 5 litres per minute."
What is stroke volume ? How is it related to cardiac output ?  (DDE 2017) ,"During cardiac cycle or one heart beat, the volume of blood pumped by the heart is called stroke volume. This is normally 70 ml. The amount of blood pumped by heart per minute is called cardiac output. It is the product of stroke volume and the number of heart beats."
Which portal system is present in man ? Write its two advantages.,"Hepatic portal system is present in man. It has the following significance : (i) The blood which comes from the alimentary canal contains digested food like glucose and amino acids. The excess of glucose is converted into glycogen which is stored in the liver for later use. When an individual feels deficiency of food, the glycogen is converted into glucose and is transferred to the blood stream via hepatic veins. (ii) Harmful nitrogenous waste like ammonia is converted into urea which is later removed by kidneys. Thus the blood is detoxified (purified) of harmful nitrogenous waste."
Write a short note on pulmonary circulation.,(i) The flow of deoxygenated blood from the right ventricle to the lungs and the return of oxygenated blood from the lungs to the left atrium is called the pulmonary circulation.  (ii) The pulmonary trunk arises from the right ventricle and then divides into the right pulmonary artery and left pulmonary artery which supply deoxygenated blood to the right and left lung respectively. (iii) Exchange of gases takes place in the lungs. Two pulmonary veins from each lung transport the oxygenated blood to the left atrium.
Define pulse rate. Describe the factors involved in maintaining the pulse pressure.,The number of times the heart beats in a minute is known as pulse rate. It has been observed that the pulse beats at the same rate as the heart beats. Hence the average pulse rate is 72 beats per minute. The factors involved in maintaining the pulse pressure are as follows: (i) The amount of blood in the arteries. (ii) The cardiac output. (iii) The elasticity of the arterial walls. (iv) The viscosity of the blood.  
Give some functions each of gibberellin and cytokinin.,(i) Functions of Gibberellin: (a) Stimulates stem elongation and leaf expansions. (b) Breaks seed dormancy. (ii) Functions of Cytokinin: (a) Stimulates cell division. (b) Help overcome apical dominance.
What are the uses of ethylene ?,"Ethylene is used in following ways: (i) Ethephon hastens fruit ripening in tomatoes and apples. (ii) Increase in number of fruits. (iii) Sprouting of storage organs such as rhizomes, corms, tubers can be enhanced by exposing them to ethylene. (iv) Ethylene accelerates abscission in flowers and fruits and is used for thinning of fruits like cotton, cherry etc."
Name one synthetic auxin that can be used as a herbicide. Give one more application of the same.,"2, 4- dichlorophenoxy acetic acid (2, 4-D) is a dicotyledonous weed killer. 2, 4-D is used to kill broad leaved weeds. It is used to induce flowering in pineapple and litchi."
Write the full form of two synthetic auxins NAA and IBA. What for are these used ?,"Full forms of two synthetic auxins: NAA: Naphthalene Acetic Acid IBA: Indole Butyric Acid.  They are used in agriculture to induce rooting in mango, flowering in cotton plants, to break dormancy of seeds and to prevent the sprouting of potato tubers etc."
For how long period will seeds remain viable?,"(i) A seeds remain viable or living only for a particular period. (ii) Viability may range from few weeks to over one hundred years. e.g., Trifolium and Oxalis. Lotus seeds have the maximum viability of about 1000 years. Seeds germinate only within the period of their viability"
Explain the counter action of cytokinin on apical dominance.,"(i) Auxins and cytokinins act antagonistically in relation to apical dominance. (ii) The auxins allow dominance of apical bud while cytokinins stimulate the growth of lateral buds. (iii) Application of cytokinins to lateral buds relieves them from apical inhibition. (iv) In the presence of cytokinins, supply of water and minerals increases to these buds, and therefore, the lateral buds grow even in the presence of apical bud.  "
"What is blood, plasma and serum ?","Blood : It is specialized kind of living fluid connective tissue of opaque red colour of alkaline nature and salty in taste. Its specific gravity is 1.050-1.060. The blood contains a fluid part-the plasma and the solid part the corpuscles. Plasma : Plasma is a pale straw-coloured fluid occupying about one half of the total blood volume. It has about 90-92 per cent water and 8 to 10 per cent solids. Serum : Serum is the name given to blood plasma which has its protein fibrinogen removed. In this form the plasma can not clot, so it can be stored in hospital blood banks for transfusions in emergencies."
Does it make any difference to have the haemoglobin in the corpuscles rather than in plasma ? Explain.,"There is great difference in respects of efficiency of carrying the oxygen from respiratory organs to the body tissue as follows : S. No. (i)  Haemoglobin in corpuscles As RBC are small, rounded and in more in quantity, so haemoglobin is exposed with large combined surface area to absorb O 2.  (ii)  When RBC pass through the small capillaries of respiratory organs, one by one, they have ample time and surface, to absorb oxygen.  Haemoglobin in plasma In plasma, the exposed surface area for haemoglobin is very limited in comparison to the RBC, the result is the absorption of O 2 in less amount. The haemoglobin dissolved in plasma has lesser time as it pass quickly, (being liquid) through the box of capillaries. "
Why lymph acts as middle man of the body ?,"(i) Lymph acts as a ""middle man"" which transports oxygen, food materials, hormones, etc., to the body cells and brings carbon dioxide and other metabolic wastes, from the body cells to blood and then finally pours the same into the venous system. Body cells are kept moist by the lymph. (ii) Lymph capillaries present in the intestinal villi are called lacteals which are associated with absorption and transportation of fat and fat soluble vitamins."
Briefly describe the wall structure of artery and vein.,The wall of an artery and a vein consists of three coats: (i) Tunica externa : It is the outermost coat which is formed of connective tissues. Tunica externa is also called tunica adventitia. (ii) Tunica media: It is a middle coat which is chiefly formed of elastic connective tissue and smooth muscle fibres. It is thicker in artery.  (iíi) Tunica interna : It is the innermost coat which is made up of two parts. (1) Elastic membrane is made up of elastic tissue of yellow fibres. It is thicker in artery. (2) Endothelium is made up of flattened squamous epithelial cells lining the lumen. (3) Its cells are more elongated in artery. (4) Blood capillaries consist of endothelium only. 
Mention the functions of RBCs.,"Functions of RBCs are: (i) Haemoglobin of RBCs readily combines with oxygen to form oxyhaemoglobin. In the tissues, oxyhaemoglobin readily gives up its oxygen, which is used for oxidation of food. (ii) RBCs also participate in transporting carbon dioxide from tissues to lungs. Carbon dioxide is carried by haemoglobin of red blood corpuscles to form carbamino-haemoglobin. (iii) Moreover, haemoglobin is an excellent acid base buffer which is largely responsible for maintaining the pH of blood."
Write short note on Blood pressure.,"Blood pressure : (i) The pressure exerted by the flow of blood on the elastic walls of the arteries is called blood pressure. (ii) The blood pressure is greater during the systole than during the diastole. (iii) The blood pressure is measured by the use of sphygmomanometer. (iv) In normal young person, the systolic pressure is 120 mm Hg and diastolic pressure is 80 mm Hg. (v) It is normally expressed as 120/80. (vi) The blood pressure varies with age. It is influenced by the rate of heart beat."
Describe the three types of valves present in the human heart ?,"Valves in heart: (i) In the heart there are a number of openings through which blood passes from one chamber to another.  (ii) These openings are guarded by certain valves which regulate the flow of blood in desired direction. The bicuspid valves and tricuspid valves are present guarding the auriculoventricular apertures in between the auricles and ventricles on the left and right sides respectively. These valves open into the ventricles and prevent the back flow of the blood. (iii) A set of semilunar valves are also present at the base of aorta in the ventricle. These allows the blood to flow only in direction of an aorta, when the left ventricle contracts."
Mention the functions of the three types of granulocytes ?,"The functions of the three types of granulocytes are as follows: (i) Eosinophils : They resist infections and are associated with allergic reactions. (ii) Basophils: They release histamine, serotonin, etc. are involved in inflammatory reactions. (iii) Neutrophils : They are phagocytic in nature and destroy foreign organisms entering the body."
What are nodal tissues ? Explain their role in heart beat.,"The heart beat results from a wave of electrical potential called the cardiac impulse, which originates from nodal tissue like sinu-atrial node (SAN), auricular ventricular node (AVN), bundle of His and Purkinje fibres. Functions : (i) SAN is located in the right auricle at the opening of the vena cavae. It is the part of the conducting system of heart. The stimulation arises initially in the sinu -atrial node. (ii) The AVN is located in the right auricle in the inter- auricular septum. It gives rise to bundle of His, a muscular bridge that conducts stimulation from the auricles to the ventricles. (ii) The bundle of His divides into two branches. The terminal branches of the conducting system are represented by a network of Purkinje fibres which convey stimuli to the myocardium."
Point out some differences between the arteries and veins.,"Differences between arteries and veins: S. No. (i) (ii) (iii) (iv) (v) (vi)  Arteries These are vessels containing blood flowing away from the heart. In these blood flows under great pressure. Their walls are elastic, thick and muscular. They are non- collapsible. Their cavity is small. Valves are not present in them.  Veins These are vessels containing blood flowing towards heart. Blood flows under less pressure. Walls are thin, nonelastic, fibrous. Collapsible. Cavity is large. Valves are present. "
Differentiate between right ventricle and left ventricle.   ,Differences between Right ventricle and Left ventricle: S. No. (i)  Right ventricle Right ventricle is smaller than the left ventricle.  Left ventricle Left ventricle is comparatively larger than right ventricle.  (ii)  Receives and pushes deoxygenated blood.  Receives and pumps oxygenated blood.  (iii)  Crescent shaped.  Biconvex in shape.  (iv)  The wall of right ventricle is thinner than left ventricle.  The wall of it is thicker than right ventricle. 
Who reported the ABO blood grouping in human beings for the first time? What is the basis for this grouping.,"Karl Landsteiner reported for the first time ABO blood groups in human being. This grouping is based on the presence or absence of two antigens on the RBC's namely A and B. In a blood transfusion, the blood of a donor has to be matched with the blood of a recipient as transfusion of mismatched blood groups leads to agglutination of blood."
Differentiate between erythrocytes and leucocytes.,Differences between Erythrocytes and Leucocytes: S. No. (i) (ii)  Erythrocytes These are called RBCs. Their number is about 4.5-5.0 million per mm3. (iii) They are red coloured. (iv) They transport oxygen and small amount of carbon dioxide. (v) No role in defence and immunity of the body. (Any three)  Leucocytes These are called WBC's. Their number is approx. 5000-8000 per mm3. They are colourless. There is no respiratory pigment in them. Have an important role in defence and immunity of body. 
What are the important functions of the circulatory system ?,"(i) The circulatory system supplies food, oxygen, enzymes, hormones and other substances to the different cells of the body. (ii) It carries the end products of metabolism to the organs which excrete them. (iii) It provides a strong defence to the body in prevention against invasion of infectious microorganisms. (iv) It maintains body temperature, homeostasis of the tissue fluids and acid base balance. "
How does the blood flow through the heart during the different phases of the cardiac cycle ?,"The action of the human heart consists of a series of events, which follow one another with great rapidity. Main events in cardiac cycle are: (i) Auricular systole, (ii) Ventricular systole and (iii) Joint diastole. Thus, we can say that the contraction of the heart and its relaxation constitute cardiac cycle or heart beat. The duration of the cardiac cycle varies inversely with the cardiac rate. The heartbeat is 72 times per minute in man. Single heartbeat lasts for 0.8 of a second. In such heart beats, blood comes to heart and then is propelled from auricles to ventricles and then to arteries. The number of heartbeats per minute is very much influenced by age, size, sex, temperature."
Explain the disorders of circulatory system.,"The improper functioning of the heart may lead to certain disorders such as (i) Hypertension : A continuous or sustained rise in the arterial blood pressure is known as hypertension. The normal pressure in a healthy individual is 120/80mmHg. But increase in the blood pressure beyond 140/90mmHg is referred to as hypertension. High blood pressure can harm the vital organs. It compels the heart to work excessively, due to which congestive heart disease may set in. (ii) Coronary heart disease : (CAD) : It is also known as atherosclerosis. It affects the blood vessels that supply blood to the heart muscles. This is due to the deposition of fat, cholesterol and Ca+ and fibrous tissues on the walls of the arteries which results in the narrowing of the arterial lumen. (iii) Angina : It is also known as ""angina pectoris"" The symptom is acute chest pain. When adequate quantity of oxygen do not reach the heart muscles pain occurs. (iv) Heart failure : It is the state of heart which is not able to pump the blood effectively enough to meet the body needs. As congestion of the lungs is the main reason for this heart failure it is also known as congestive heart failure  "
Discuss briefly about any one neurotransmitter.,"We sense the changes in our environment (both internal and external) with the help of special sensory receptors. These environmental changes, called stimuli, once detected by the special sensory cells, are conveyed to the brain in the form of nerve impulses. The meaning of each stimulus is interpreted in the brain and appropriate order is sent to the body parts for its appropriate response to ensure well being."
Which type of sensory receptor are eyes and ears made up of?,They are made up of the special sensory receptors called the photoreceptors and the auditory receptors respectively.
What is the main function of the simple sensory receptors?,"Simple sensory receptors associated with general senses keep the central nervous system well informed about what is happening, both deep within the body and on its surface."
Explain what do mean by chemoreceptors?,"(i) At the posterior pole of the eye, lateral to the eye blind spot, there is a yellowish pigmented spot called macula ineta with a shallow depression called the fovea. (ii) It is a thinned-out portion of the retina that is devoid of rods and blood vessels and has cones cells only. It is the place of most distinct vision.  "
Why locomotion is helpful to animals?,"Locomotion is helpful to animals and enables them to: (i) shift from unfavourable environment to favourable conditions. (ii) go in search of food, water and shelter. (iii) find its partner for reproduction and proper place for laying eggs or giving birth to young ones. (iv) Prevents from getting captured by predators."
What do you understand by threshold stimulus for muscle contraction?,"(i) For contraction, muscle fibre always require a specific minimum strength or intensity of the stimulus or nerve impulse. This is called threshold stimulus. (ii) If the stimulus or the nerve impulse is below this intensity the muscles fail to contract."
Write about the two types of endoskeleton in humans.,"The two types of endoskeleton are: (i) Axial skeleton: It is present on the median longitudinal axis of the body. It consists of skull, vertebral column, sternum and ribs. (ii) Appendicular skeleton: It is situated at the lateral sides which actually extends outwards from the principal axis. It consists of pectoral and pelvic girdles and bones of arms and legs."
What are the functions of skull?,The important functions of skull are: (i) It protects the brain by keeping it in the cranium. (ii) It bears jaws which help the animal for cutting and masticating the food. (iii) It also protects and supports the sense organs. (iv) It provides the rigid walls of a respiratory passage through which air is inhaled into the lungs.
How locomotion is different from movement?,"The movement of an individual from one place to another is called locomotion. It includes walking running, crawling, hopping, flying or, swimming. Movement is movement of body parts with respect to the body axis. "
"Describe the functions of skeleton system,","Functions of skeleton system: (i) It forms framework for the body. (ii) It gives shape and posture to the body. (iii) The bones of the skeletal system protects delicate internal organs of the body.  (iv) It provides attachment surface for the body muscle, tendons and other similar things and thus helps in movement. (v) With its help locomotion is performed."
Mention the bones which form limbs.,"The bones which make up arm are: 1 humerus, 1 radius, 1 ulna, 8 carpal bones, 5 metacarpal, 5 digits (14 phalanges). The bones which make up leg are: 1 femur, 1 tibia, 1 fibula, 1 patella (knee cap), 7 tarsal bones, 5 metatarsals, 5 digits (14 phalanges)."
What is the role of girdles in the skeleton?,"There are two girdles: pectoral and pelvic. (i) Apart from providing the glenoid cavity for articulating with the head of humerus, the pectoral girdle provides surface for attachment of the arm muscles. (ii) In addition of providing articulation with the legs, the pelvic girdle supports the posterior region of the trunk. It also provides surface for the attachment of the muscles of legs."
Differentiate between A - band and I - band present in myofibril.,(i) Pivot joint (ii) Gliding joint  (ii) Ball and Socket joint (iv) Hinge Joint  
Explain the role of intercostal muscles in respiration.,"(i) The contraction of the external intercostal muscles and diaphragm increases the volume of the thoracic cavity and lowers the pressure in the lungs. (ii) To fill up this gap, the fresh air rushes to the lungs resulting in the inspiration. (iii) The relaxation of the diaphragm and the intercostal muscles returns the diaphragm and sternum to their normal positions and decreases the volume of the thoracic cavity and subsequently, pressure in the lungs increases. (iv) To equalise this pressure, the air from the lungs rushes out through the respiratory passage to bring out expiration."
State the route of foul air from the lungs to the outside ?,The route followed by foul air from the lungs to outside is as follows: Alveoli → Alveolar duct Bronchioles → Bronchi → Trachea → Larynx → Glottis → Pharynx → Internal nares → Nasal chambers → External nares → Atmosphere.
How does air play a vital role in the production of voice ? On what factors the quality of sound depends ?,"Sound is produced by the vocal cords. When expired air is passed through the true vocal cords under pressure from the lungs, the vocal cords are set into vibration which results in the production of sound. Factors: The pitch of a sound is determined by the tension on the vocal cords-the greater the tension, the higher the pitch. The quality of voice depends on the resonators above the larynx, namely the pharynx, mouth and paranasal sinuses. "
Inspiratory muscles and expiratory muscles play very important role in respiratory process. (DDE 2017),The contraction of the external inter costal muscles and diaphragm leads to increase in volume of thoracic cavity. An increase in pulmonary volume decreases the intra-pulmonary pressure to less than atmospheric pressure. Thus forcing air into the lungs from outside. This is inspiration. Relaxation of the diaphragm and the inter-costal muscles returns the diaphragm and the sternum to their normal positions and reduce the thoracic volume and thereby the pulmonary volume. This lead to an increase in intra-pulmonary pressure in comparison to the atmospheric pressure. This causes expiration.
What are the two factors that contribute towards the dissociation of oxyhaemoglobin in the arterial blood to release molecular oxygen in an active tissue?,"The two factors that contributes towards the dissociation of oxyhaemoglobin in the arterial blood to release molecular oxygen in an active tissue are, (i) Lower concentration of pO 2 and (ii) Higher concentration of pCO 2."
What is partial pressure ? how does it help in gaseous exchange during respiration ?,"The pressure exerted by an individual gas in a mixture of gases is called partial pressure. It is directly proportional to its concentration in a mixture It is expressed as PO 2, PCO2, etc. A gas diffuses across a membrane from the side where its partial pressure is higher to the side where it is lower. In lungs, PO 2 is higher in alveolar air than in blood capillaries, so O2 diffuses from lungs into the blood. Sometime PCO 2 is higher in blood than in alveoli and hence it diffuses out."
Give two symptoms of bad cold.,(i) Inflammation of mucous membrane in Rhinitis. (ii) Enlargement of tonsils.
Write the difference between carbamino- haemoglobin and oxyhaemoglobin.,"Carbamino-haemoglobin : Carbon dioxide when enters the erythrocytes combines with globin, part of deoxy haemoglobin There by carbamino-haemoglobin forming. Oxyhaemoglobin : Oxygen diffuses into erythrocytes and combines with the iron ions of haemoglobin and forms oxyhaemoglobin  "
Write short notes on hind brain. ,"The structural classification of neurons depends upon the number of dendrites extending from the cell body. (i) Multipolar neurons have one axon and several dendrites; the majority of neurons in the spinal cord and brain are multipolar. (ii) Bipolar neurons have only two processes: a single dendrite and an axon. Biopolar neurons are found in the sense organs-and in the retina of the eye and in olfactory cells. (iii) Unipolar neurons lack dendrites and have a single axon, and are also sensory neurons."
What are the different parts of fore brain?,The nervous system of higher animals performs three basic functions: (i) They receive sensory input from internal and external environment by nerves. (ii) They process the input information; and (iii) They respond to the stimuli transmitting motor commands to determine the response of the body parts or cells.
In how many parts human nervous system is divided?,"(i) Hypothalamus integrates and controls the visceral activities. (ii) It maintains homeostasis. (iii) It provides anatomical connection between the nervous and endocrine systems by its relationship to the pituitary gland. (iv) Hypothalamus is thermoregulatory centre. Hence it is called ""thermostat"" of the body. It keeps body temperature at roughly 37°C by means of a complex thermostat system. (v) It is also associated with behavioural activities. (vi) Appetite and thirst centres are located in the hypothalamus."
"What is the difference between unipolar, bipolar and multipolar neurons? Give one example of each.","Middle ear: The middle ear contains three ossicles called malleus, incus and stapes which are attached to one another in a chain-like fashion. The malleus is attached to the  tympanic membrane and the stapes is attached to the oval window of the cochlea. The ear ossicles increase the efficiency of transmission of sound waves to the inner ear. Eustachian tube help in equalising the pressure of either side of ear drum."
Name the two humours found inside the mammalian eye. List the functions they perform.,"The path travelled by an impulse in a reflex action is called the reflex arc. It consists of five parts: (i) A receptor or skin, the neurons of which start a sensory impulse. (ii) An afferent nerve, which brings sensory impulse from the receptor to the central nervous system. (iii) The neurons present in the spinal cord change the sensory impulse into the motor impulse. (iv) An efferent nerve, which carries the motor impulses from the spinal cord to the specific effectors like muscles fibres or gland cells. (v) An effector, where impulse terminates and response is given."
What is meant by 'reflex action'? Give one example. Name the components of a reflex arc in proper sequence from the receptor upto the effector., 
Where does mitosis take place in plants and animals? What is its significance in multicellular organisms?. ,"It takes place both in somatic and reproductive cells of the plants and animals. In multicellular organisms, mitosis produces more cells for growth and repair. Mitosis division is responsible for growth and development of a single-celled zygote into a multicellular organism. Mitosis division helps in maintaining the proper size. Mitosis also helps in restoring wear and tear in body tissues, replacing damaged or lost part, healing wounds and regeneration of detached parts."
Draw a labelled diagram of anaphase of mitosis. Write any two key features of this phase.   ,"Two key features are: (i) Fibres uniting chromosomes with poles of spindle starts contraction until daughter chromosomes are completely distinct from one another. Contraction of fibres pulls the groups of chromosomes further apart to their respective poles. (ii) The chromosomes move to their poles through cytoplasm.  Fig. The behaviours of chromosomes at late anaphase n relation to chromosomal, polar and interzonal spindle fibres"
